date_of_order,title,amount,government_departments,joint_signatures,corporate_number
2020-09-28T00:00:00+09:00,次世代火力発電等技術開発／ＣＯ２有効利用拠点における技術開発／ＣＯ２有効利用拠点化推進事業／大崎上島における研究拠点整備・設備保守,1089000000,国立研究開発法人新エネルギー・産業技術総合開発機構,,1240001021565
2020-09-02T00:00:00+09:00,次世代火力発電等技術開発／ＣＯ２排出削減・有効利用実用化技術開発／炭酸塩、コンクリート製品・コンクリート構造物へのＣＯ２利用技術開発／微細ミスト技術によるＣＯ２回収技術及び炭酸塩生成技術の研究開発,414727500,国立研究開発法人新エネルギー・産業技術総合開発機構,,1250001009080
2020-09-03T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／移動体用太陽電池の研究開発（超高効率モジュール技術開発）,81003000,国立研究開発法人新エネルギー・産業技術総合開発機構,,1350005001593
2020-09-30T00:00:00+09:00,超高圧水素インフラ本格普及技術研究開発事業／水素ステーションのコスト低減等に関連する技術開発／ＨＤＶ等の新プロトコル対応の水素燃料計量システム技術と充填技術に関する研究開発,45746800,国立研究開発法人新エネルギー・産業技術総合開発機構,,2010401017243
2020-09-08T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／フィルム型超軽量モジュール太陽電池の開発（重量制約のある屋根向け）（超軽量ペロブスカイト系太陽電池の研究開発）,175573932,国立研究開発法人新エネルギー・産業技術総合開発機構,,2010401044997
2020-09-04T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／移動体用太陽電池の研究開発（超高効率モジュール技術開発）,250082800,国立研究開発法人新エネルギー・産業技術総合開発機構,,2010701038856
2020-09-18T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／高温低加湿作動を目指した革新的低白金化技術開発,62530000,国立研究開発法人新エネルギー・産業技術総合開発機構,,2040005001905
2020-09-23T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／超高電位を目指した酸化物カソードの開発・先端計測と理論解析による触媒能発現機構の解明,45020800,国立研究開発法人新エネルギー・産業技術総合開発機構,,2050005005211
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／人とＡＩの協調を進化させるセマンティックオーサリング基盤の開発,10735000,国立研究開発法人新エネルギー・産業技術総合開発機構,,2180005006072
2020-09-03T00:00:00+09:00,次世代火力発電等技術開発／ＣＯ２排出削減・有効利用実用化技術開発／化学品へのＣＯ２利用技術開発／ＣＯ２を原料としたパラキシレン製造に関する技術開発,421579400,国立研究開発法人新エネルギー・産業技術総合開発機構,,3010001026453
2020-10-09T00:00:00+09:00,エネルギー消費の効率化等に資する我が国技術の国際実証事業／実証要件適合性等調査／島嶼地域における再エネ１００％による電力供給実現に向けたマイクログリッドシステムに関する実証研究（フィリピン共和国）,19996900,国立研究開発法人新エネルギー・産業技術総合開発機構,,3010001166927
2020-09-23T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／ラジカル低減機能と燃料欠乏耐性を有するアノード触媒の研究開発,72741000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3100005006723
2020-09-10T00:00:00+09:00,エネルギー消費の効率化等に資する我が国技術の国際実証事業／実証要件適合性等調査／再エネ導入拡大に向けた高速応答蓄電池を含む分散型エネルギーリソースの統合運用技術に関する実証研究（イギリス・マンチェスター市）,2420000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3120001059632
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人と共に進化するＡＩシステムのフレームワーク開発／サイボーグＡＩに関する研究開発,774997100,国立研究開発法人新エネルギー・産業技術総合開発機構,,3130001036705
2020-09-28T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／固体酸化物形燃料電池強靭化技術の開発,28750000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3130005005532
2020-09-15T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／放電プラズマによるＣＯ２還元・分解反応の基盤研究開発,51540000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3180005006071
2020-09-23T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／高伝導無水系電解質膜の研究開発,53072000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3180005006071
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／実世界に埋め込まれる人間中心の人工知能技術の研究開発／,78435000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3180005008670
2020-09-18T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／カルシウム含有廃棄物からのＣａ抽出およびＣＯ２鉱物固定化技術の研究開発,18975000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3290005003743
2020-09-23T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／低コストと高性能を両立した炭素繊維の研究開発,56159000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3290005003743
2020-09-23T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／車載機器用高圧水素適合性高分子材料評価法およびデータベースの確立,80595000,国立研究開発法人新エネルギー・産業技術総合開発機構,,3290005003743
2020-09-30T00:00:00+09:00,革新的プラスチック資源循環プロセス技術開発／材料再生プロセス開発／,3146000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010001008772
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／熟練者暗黙知の顕在化・伝承を支援する人協調ＡＩ基盤技術開発,50892600,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010001008772
2020-10-05T00:00:00+09:00,総合無線局監理システムが利用するクラウドサービスのセキュリティ確保に必要となる基準等に関する調査,20643150,情報処理推進機構,,4010001054032
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／超高効率プロトン伝導セラミック燃料電池デバイスの研究開発（ＷＰ３　セル評価・アプリケーション研究）,56749000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010005018545
2020-10-09T00:00:00+09:00,水素利用等先導研究開発事業／従来技術を凌駕する超高効率発電共通基盤研究開発／酸素水素燃焼タービン発電の共通基盤技術の研究開発,14157000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010005018545
2020-09-11T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／ＣＯ２電解リバーシブル固体酸化物セルの開発,100414600,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010005018545
2020-09-17T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／石炭灰およびバイオマス灰等によるＣＯ２固定・有効活用に関する要素技術開発,95956300,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010005018545
2020-09-29T00:00:00+09:00,革新的プラスチック資源循環プロセス技術開発／高効率エネルギー回収・利用システム開発／高効率エネルギー回収・利用システム開発,45249000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010105000221
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／インタラクティブなストーリー型コンテンツ創作支援基盤の開発,71574000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010405001654
2020-09-16T00:00:00+09:00,エネルギー消費の効率化等に資する我が国技術の国際実証事業／実証要件適合性等調査／公共交通とスマートモビリティでのＭａａＳ活用による都市の利便性向上を実現するためのシステム実証研究（ベトナム）,6064300,国立研究開発法人新エネルギー・産業技術総合開発機構,,4010701026082
2020-09-02T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の長期安定電源化技術開発／安全性・信頼性確保技術開発（特殊な設置形態の太陽光発電設備に関する安全性確保のためのガイドライン策定）,86946000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4120105008971
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／説明できる自律化インタラクションＡＩの研究開発と育児・発達支援への応用／,55600000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4120905002554
2020-09-03T00:00:00+09:00,次世代火力発電等技術開発／ＣＯ２排出削減・有効利用実用化技術開発／化学品へのＣＯ２利用技術開発／ＣＯ２を原料としたパラキシレン製造に関する技術開発,279565000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4230005003054
2020-09-02T00:00:00+09:00,次世代火力発電等技術開発／ＣＯ２排出削減・有効利用実用化技術開発／炭酸塩、コンクリート製品・コンクリート構造物へのＣＯ２利用技術開発／マイクロ波によるＣＯ２吸収焼結体の研究開発（ＣＯ２－ＴｒｉＣＯＭ）,27104000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4240001006753
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／インタラクティブなストーリー型コンテンツ創作支援基盤の開発,84851000,国立研究開発法人新エネルギー・産業技術総合開発機構,,4440001008341
2020-09-25T00:00:00+09:00,次世代火力発電等技術開発／ＣＯ２有効利用拠点における技術開発／研究拠点におけるＣＯ２有効利用技術開発・実証事業／ＣＯ２有効利用コンクリートの研究開発,79920500,国立研究開発法人新エネルギー・産業技術総合開発機構,,5010001008771
2020-09-18T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／カルシウム含有廃棄物からのＣａ抽出およびＣＯ２鉱物固定化技術の研究開発,39699000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5010001023779
2020-09-15T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／ＣＦＲＰ製水素タンクのマルチスケール設計・評価解析技術の研究開発,36999000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5010005002382
2020-09-04T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／移動体用太陽電池の研究開発（超高効率モジュール技術開発）,265070800,国立研究開発法人新エネルギー・産業技術総合開発機構,,5010005007398
2020-09-08T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／フィルム型超軽量モジュール太陽電池の開発（重量制約のある屋根向け）（超軽量ペロブスカイト系太陽電池の研究開発）,600000000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5010005007398
2020-09-28T00:00:00+09:00,ロボット・ドローンが活躍する省エネルギー社会の実現プロジェクト／無人航空機の運航管理システム及び衝突回避技術の開発／単独長距離飛行を実現する運航管理機能の開発（離島対応）,264297000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5011101019196
2020-09-14T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／ダイヤモンド電極を用いた石炭火力排ガス中のＣＯ２からの基幹物質製造開発事業,77337000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5011105000945
2020-10-23T00:00:00+09:00,ムーンショット型研究開発事業／地球環境再生に向けた持続可能な資源循環を実現／冷熱を利用した大気中二酸化炭素直接回収の研究開発,51785000,国立研究開発法人新エネルギー・産業技術総合開発機構,,5011105000945
2020-10-01T00:00:00+09:00,スマート保安分野におけるアーキテクチャ設計等支援業務,44550000,情報処理推進機構,,6010001030403
2020-08-31T00:00:00+09:00,「バイオジェット燃料生産技術開発事業」（燃料実用化）広報動画の制作業務,4730000,国立研究開発法人新エネルギー・産業技術総合開発機構,,6010001120773
2020-10-30T00:00:00+09:00,次世代浮体式洋上風力発電システム実証研究／洋上風力発電等技術研究開発／次世代浮体式洋上風力発電システム実証研究（浮体式洋上風力発電低コスト化技術開発）／浮体式洋上風力発電低コスト化技術開発に関する調査,281400900,国立研究開発法人新エネルギー・産業技術総合開発機構,,6010001143799
2020-09-08T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／壁面設置太陽光発電システム技術開発（壁面設置太陽光発電システム市場拡大のための共通基盤技術の開発とガイドライン策定）,141994600,国立研究開発法人新エネルギー・産業技術総合開発機構,,6010005012950
2020-09-14T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／ダイヤモンド電極を用いた石炭火力排ガス中のＣＯ２からの基幹物質製造開発事業,16274500,国立研究開発法人新エネルギー・産業技術総合開発機構,,6010405010488
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／機能性ナノファイバーフレームワークを基本骨格とする低コスト・高耐久性電解質複合膜の研究開発,105946100,国立研究開発法人新エネルギー・産業技術総合開発機構,,6011105002701
2020-09-29T00:00:00+09:00,革新的プラスチック資源循環プロセス技術開発／高度選別システム開発／,79960100,国立研究開発法人新エネルギー・産業技術総合開発機構,,6120101041611
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／１５０℃運転可能な高耐久超薄コンポジット電解質膜／電極接合体の研究開発,4015000,国立研究開発法人新エネルギー・産業技術総合開発機構,,6180001031731
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／ＡＩとＶＲを活用した分子ロボット共創環境の研究開発,45080000,国立研究開発法人新エネルギー・産業技術総合開発機構,,6430005004014
2020-10-30T00:00:00+09:00,調査／分析システム保証期間の延長,8005250,情報処理推進機構,,7010001008844
2020-09-23T00:00:00+09:00,ロボット・ドローンが活躍する省エネルギー社会の実現プロジェクト／無人航空機の運航管理システム及び衝突回避技術の開発／運航管理統合機能の機能拡張に関する研究開発,163809800,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010001008844
2020-09-02T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の長期安定電源化技術開発／安全性・信頼性確保技術開発（特殊な設置形態の太陽光発電設備に関する安全性確保のためのガイドライン策定）,41001400,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010001088960
2020-10-30T00:00:00+09:00,労働者派遣業務（脆弱性取扱関連業務その２）,54689580,情報処理推進機構,,7010001134137
2020-09-29T00:00:00+09:00,ＮＥＤＯホームページにおける制作等業務,3177900,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010001134351
2020-09-04T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／移動体用太陽電池の研究開発（超高効率モジュール技術開発）,255024000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-18T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／高温低加湿作動を目指した革新的低白金化技術開発,59562800,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-28T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／固体酸化物形燃料電池強靭化技術の開発,28748500,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／固体酸化物形燃料電池スタックの高度評価・解析技術の研究開発,114227300,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-29T00:00:00+09:00,革新的プラスチック資源循環プロセス技術開発／高度選別システム開発／,322411500,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-30T00:00:00+09:00,水素社会構築技術開発事業／総合調査研究／地産地消型水素製造・利活用ポテンシャル調査（工場を核としたＣＯ２フリーエネルギーバランシングスキーム）,2990900,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-30T00:00:00+09:00,革新的プラスチック資源循環プロセス技術開発／材料再生プロセス開発／,21186000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-18T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／高温溶融塩電解を利用したＣＯ２還元技術の研究開発,84480000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7010005005425
2020-09-28T00:00:00+09:00,ロボット・ドローンが活躍する省エネルギー社会の実現プロジェクト／性能評価基準等の研究開発／無人航空機に求められる安全基準策定のための研究開発,99998800,国立研究開発法人新エネルギー・産業技術総合開発機構,,7020005008492
2020-09-23T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／十四員環型活性点の高活性化・高密度化による革新的非白金触媒の研究開発,22499000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7080005003835
2020-10-28T00:00:00+09:00,バイオジェット燃料生産技術開発事業／微細藻類基盤技術開発／微細藻バイオマスのカスケード利用に基づくバイオジェット燃料次世代事業モデルの実証研究,68644400,国立研究開発法人新エネルギー・産業技術総合開発機構,,7120001077358
2020-09-14T00:00:00+09:00,２０２０年度　未踏ＩＴ人材発掘・育成事業　八合目会議の会場等借上契約,1818600,情報処理推進機構,,7120001127170
2020-09-18T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／高温低加湿作動を目指した革新的低白金化技術開発,102907000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7130005004258
2020-09-18T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／高温溶融塩電解を利用したＣＯ２還元技術の研究開発,55900000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7130005004258
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／多機能ＯＣＴを用いた金属異物非接触マイクロ断層検出システムの開発,87100000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7180005002298
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／人とＡＩの協調を進化させるセマンティックオーサリング基盤の開発,14076000,国立研究開発法人新エネルギー・産業技術総合開発機構,,7370005002147
2020-08-06T00:00:00+09:00,「ＢｉｏＪａｐａｎ２０２０」出展に係る会場設営・運営業務,8030000,国立研究開発法人新エネルギー・産業技術総合開発機構,,8010001068144
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／高効率・高出力・高耐久ＰＥＦＣを実現する革新的材料の研究開発事業,27955400,国立研究開発法人新エネルギー・産業技術総合開発機構,,8010501016239
2020-10-22T00:00:00+09:00,その他契約（評価部）／ＮＥＤＯ追跡アンケート調査結果に基づく研究開発事業のマネジメントが及ぼす効果に関する調査／,19999100,国立研究開発法人新エネルギー・産業技術総合開発機構,,8010601024050
2020-10-29T00:00:00+09:00,情報処理技術者試験のアジア展開関連文書の英訳,2743180,情報処理推進機構,,8011101004914
2020-09-28T00:00:00+09:00,ロボット・ドローンが活躍する省エネルギー社会の実現プロジェクト／無人航空機の運航管理システム及び衝突回避技術の開発／単独長距離飛行を実現する運航管理機能の開発（離島対応）,10492900,国立研究開発法人新エネルギー・産業技術総合開発機構,,8140001054651
2020-09-09T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／フィルム型超軽量モジュール太陽電池の開発（重量制約のある屋根向け）（軽量基板上化合物薄膜太陽電池の高効率化技術開発）,229998266,国立研究開発法人新エネルギー・産業技術総合開発機構,,9010001011318
2020-09-30T00:00:00+09:00,超先端材料超高速開発基盤技術プロジェクト／情報収集事業／材料分野の産業競争力強化に向けた技術戦略策定に資する調査,19994700,国立研究開発法人新エネルギー・産業技術総合開発機構,,9010001027685
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／超高電位を目指した酸化物カソードの開発・超機能発現のための表面／界面解析と制御,22673000,国立研究開発法人新エネルギー・産業技術総合開発機構,,9010805001803
2020-10-09T00:00:00+09:00,水素利用等先導研究開発事業／従来技術を凌駕する超高効率発電共通基盤研究開発／酸素水素燃焼タービン発電の共通基盤技術の研究開発,22651200,国立研究開発法人新エネルギー・産業技術総合開発機構,,9012405001241
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／インタラクティブなストーリー型コンテンツ創作支援基盤の開発,49682600,国立研究開発法人新エネルギー・産業技術総合開発機構,,9020001103056
2020-09-28T00:00:00+09:00,ロボット・ドローンが活躍する省エネルギー社会の実現プロジェクト／無人航空機の運航管理システム及び衝突回避技術の開発／単独長距離飛行を実現する運航管理機能の開発（離島対応）,34866700,国立研究開発法人新エネルギー・産業技術総合開発機構,,9040001083503
2020-09-15T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／高効率・高耐久・可逆作動ＳＯＦＣの研究開発,102227800,国立研究開発法人新エネルギー・産業技術総合開発機構,,9090005001670
2020-09-23T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／ラジカル低減機能と燃料欠乏耐性を有するアノード触媒の研究開発,78585000,国立研究開発法人新エネルギー・産業技術総合開発機構,,9090005001670
2020-09-17T00:00:00+09:00,次世代火力発電等技術開発／次世代火力発電技術推進事業／カーボンリサイクル技術の共通基盤技術開発／石炭灰およびバイオマス灰等によるＣＯ２固定・有効活用に関する要素技術開発,40469000,国立研究開発法人新エネルギー・産業技術総合開発機構,,9120001077496
2020-09-08T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の新市場創造技術開発／フィルム型超軽量モジュール太陽電池の開発（重量制約のある屋根向け）（軽量基板上化合物薄膜太陽電池の高効率化技術開発）,45000000,国立研究開発法人新エネルギー・産業技術総合開発機構,,9130005004289
2020-09-02T00:00:00+09:00,次世代火力発電等技術開発／ＣＯ２排出削減・有効利用実用化技術開発／炭酸塩、コンクリート製品・コンクリート構造物へのＣＯ２利用技術開発／微細ミスト技術によるＣＯ２回収技術及び炭酸塩生成技術の研究開発,335339500,国立研究開発法人新エネルギー・産業技術総合開発機構,,9480001006551
2020-09-08T00:00:00+09:00,ＮＥＤＯウェブマガジン「ＮＥＤＯ＋」の構築・制作業務,6111091,国立研究開発法人新エネルギー・産業技術総合開発機構,,1011101031436
2020-10-01T00:00:00+09:00,２０２０年度独立行政法人等に対するフォローアップの実施支援業務（その２）,4950000,情報処理推進機構,,1012301007770
2020-10-29T00:00:00+09:00,ムーンショット型研究開発事業／地球環境再生に向けた持続可能な資源循環を実現／光スイッチ型海洋分解性の可食プラスチックの開発研究,36547000,国立研究開発法人新エネルギー・産業技術総合開発機構,,1012405001281
2020-09-11T00:00:00+09:00,人と共に進化する次世代人工知能に関する技術開発事業／人の意図や知識を理解して学習するＡＩの基盤技術開発／人とＡＩの協調を進化させるセマンティックオーサリング基盤の開発,4174500,国立研究開発法人新エネルギー・産業技術総合開発機構,,1030005007111
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／水素利用等高度化先端技術開発／１５０℃運転可能な高耐久超薄コンポジット電解質膜／電極接合体の研究開発,70494000,国立研究開発法人新エネルギー・産業技術総合開発機構,,1180305003290
2020-10-30T00:00:00+09:00,ＮＥＤＯ先導研究プログラム／未踏チャレンジ２０５０／二酸化炭素回収と資源化の複合化技術開発,34200000,国立研究開発法人新エネルギー・産業技術総合開発機構,,1240005004054
2020-09-01T00:00:00+09:00,太陽光発電主力電源化推進技術開発／太陽光発電の長期安定電源化技術開発／安全性・信頼性確保技術開発（太陽光発電の安全性・信頼性評価、回復技術の技術情報基盤整備）,17061000,国立研究開発法人新エネルギー・産業技術総合開発機構,,2011101025379
2020-09-29T00:00:00+09:00,燃料電池等利用の飛躍的拡大に向けた共通課題解決型産学官連携研究開発事業／共通課題解決型基盤技術開発／硫黄化合物等の吸着脱離メカニズム解明と被毒予防・回復技術開発,118511800,国立研究開発法人新エネルギー・産業技術総合開発機構,,2050005005211
