51,1011001160401,01,0,2024-03-07,2024-03-07,"株式会社賢慮の学校",,301,"東京都","渋谷区","道玄坂１丁目１０番８号２Ｆ－Ｃ",,13,113,1500043,,,,,,,2024-03-07,1,,,,,"ケンリョノガッコウ",0
52,1011001160450,01,0,2024-03-07,2024-03-07,"株式会社マキマキ写真",,301,"東京都","渋谷区","代々木２丁目２３番１号",,13,113,1510053,,,,,,,2024-03-07,1,,,,,"マキマキシャシン",0
53,1011002028507,21,0,2024-03-07,2024-03-04,"有限会社コム・プライド",,302,"埼玉県","さいたま市南区","鹿手袋２丁目１６番１号",,11,108,3360031,,,2024-03-04,01,,,2015-10-05,1,,,,,"コムプライド",0
54,1011101087651,21,0,2024-03-07,2024-03-04,"株式会社アイパー・ジャパン",,301,"東京都","港区","南青山２丁目２番１５号ウィン青山９４２",,13,103,1070062,,,2024-03-04,01,,,2019-05-21,1,,,,,"アイパージャパン",0
55,1011101100348,11,0,2024-03-07,2024-03-04,"株式会社くだけねこ",,301,"東京都","新宿区","新宿２丁目１２番４号",,13,104,1600022,,,,,,,2022-09-30,1,,,,,"クダケネコ",0
56,1011101103144,12,0,2024-03-07,2024-03-05,"株式会社ＮｅＸＴ",,301,"東京都","新宿区","新宿４丁目１番６号ＪＲ新宿ミライナタワー１８階",,13,104,1600022,,,,,,,2023-06-05,1,,,,,"ネクスト",0
57,1011101106444,01,0,2024-03-07,2024-03-07,"株式会社ＡＬＳＴＡＴＥ",,301,"東京都","新宿区","新宿１丁目３６番５号６階",,13,104,1600022,,,,,,,2024-03-07,1,,,,,"アルステート",0
58,1011101106452,01,0,2024-03-07,2024-03-07,"株式会社ＭｉｎｔＳｐａｒｋ",,301,"東京都","新宿区","新宿１丁目３６番２号新宿第七葉山ビル３Ｆ",,13,104,1600022,,,,,,,2024-03-07,1,,,,,"ミントスパーク",0
59,1011105010849,01,1,2024-03-07,2023-11-06,"一般社団法人ＯＸＦＯＲＤ　ＢＵＤＤＨＡ　ＶＩＨＡＲＡ　Ｊａｐａｎ",,399,"東京都","新宿区","富久町８－２０",,13,104,1620067,,,,,,,2023-11-06,1,,,,,"オックスフォードブッダビハラジャパン",0
60,1011105010964,01,0,2024-03-07,2024-03-07,"医療法人社団縁崇会",,399,"東京都","新宿区","新宿３丁目１４番２２号小川ビル４階",,13,104,1600022,,,,,,,2024-03-07,1,,,,,"エンスウカイ",0
61,1011201025230,01,1,2024-03-07,2024-02-15,"ＰＨＯＥＮＩＸ国際株式会社",,301,"東京都","中野区","東中野１丁目１２番２０－１０１号",,13,114,1640003,,,,,,,2024-02-15,0,,,,,"フェニックスコクサイ",0
62,1011201025230,12,0,2024-03-07,2024-03-04,"ＰＨＯＥＮＩＸ国際株式会社",,301,"東京都","足立区","加賀１丁目１６－１３浅香ハイツ２０２",,13,121,1230861,,,,,,,2024-02-15,1,,,,,"フェニックスコクサイ",0
63,1011301022474,01,1,2024-03-07,2016-08-09,"株式会社ヨヨナル",,301,"東京都","杉並区","高井戸東３丁目９番３２号プレミアコンフォート高井戸４１３",,13,115,1680072,,,,,,,2016-08-09,0,,,,,"ヨヨナル",0
64,1011301022474,12,0,2024-03-07,2024-03-05,"株式会社ヨヨナル",,301,"大阪府","大阪市北区","同心２丁目２－１６",,27,127,5300035,,,,,,,2016-08-09,1,,,,,"ヨヨナル",0
65,1011303004066,11,0,2024-03-07,2024-03-01,"株式会社Ｓｔｅｐｗｉｓｉｎｇ",,301,"東京都","国立市","東４丁目３番地の３８",,13,215,1860002,,,,,,,2021-06-25,1,,,,,"ステップワイジング",0
66,1011401011154,71,0,2024-03-07,2024-03-01,"株式会社マルエス",,301,"東京都","板橋区","成増２丁目１９番４号",,13,119,1750094,,,,,,"令和６年３月１日東京都板橋区成増二丁目１９番４号株式会社フロンティア（8011401005579）を合併",2015-10-05,1,,,,,"マルエス",0
67,1011401025897,01,0,2024-03-07,2024-03-07,"株式会社マット",,301,"東京都","板橋区","高島平２丁目２６番７－４１１号",,13,119,1750082,,,,,,,2024-03-07,1,,,,,"マット",0
68,1011503005979,01,0,2024-03-07,2024-03-07,"ＴＴＭ合同会社",,305,"東京都","荒川区","東日暮里６丁目２４番１３号３０２号室",,13,118,1160014,,,,,,,2024-03-07,1,,,,,"ティーティーエム",0
69,1011601023065,12,0,2024-03-07,2024-03-05,"株式会社小林電気",,301,"埼玉県","川口市","上青木西５丁目１０番８号",,11,203,3330845,,,,,,,2019-01-17,1,,,,,"コバヤシデンキ",0
70,1012301013810,01,0,2024-03-07,2024-03-07,"株式会社徳建",,301,"東京都","町田市","下小山田町２７３１番地９",,13,209,1940202,,,,,,,2024-03-07,1,,,,,"トッケン",0
71,1012305002082,01,0,2024-03-07,2024-03-07,"一般社団法人町田市経営診断協会",,399,"東京都","町田市","原町田６丁目９番８号ＡＥＴＡ町田４階",,13,209,1940013,,,,,,,2024-03-07,1,,,,,"マチダシケイエイシンダンキョウカイ",0
72,1012401024856,01,1,2024-03-07,2015-10-05,"株式会社グリーンメッセージ",,301,"神奈川県","大和市","下鶴間２４１５",,14,213,2420001,,,,,,,2015-10-05,1,,,,,,0
73,1012401031290,01,1,2024-03-07,2016-04-15,"株式会社Ｅ’ｓ",,301,"東京都","武蔵野市","吉祥寺北町３丁目７番５号１３",,13,203,1800001,,,,,,,2016-04-15,1,,,,,"イーズ",0
74,1012401041595,01,0,2024-03-07,2024-03-07,"株式会社スリラボ",,301,"東京都","調布市","菊野台１丁目１７－５",,13,208,1820007,,,,,,,2024-03-07,1,,,,,"スリラボ",0
75,1012402015714,01,1,2024-03-07,2015-10-05,"有限会社ＦＣプロ",,302,"東京都","国立市","西１丁目１２番地の２９メゾンビバン国立Ｂ号室",,13,215,1860005,,,,,,,2015-10-05,0,,,,,"エフシープロ",0
76,1012402015714,12,0,2024-03-07,2024-03-05,"有限会社ＦＣプロ",,302,"東京都","港区","西麻布４丁目１９番８号ＷＡＬＬ西麻布６Ｆ",,13,103,1060031,,,,,,,2015-10-05,1,,,,,"エフシープロ",0
77,1012403001416,21,0,2024-03-07,2024-03-01,"合同会社てまり",,305,"東京都","武蔵野市","吉祥寺南町２丁目１２－１０小沢ビル３０２",,13,203,1800003,,,2024-03-01,01,,,2015-10-05,1,,,,,"テマリ",0
78,1012405004953,01,0,2024-03-07,2024-03-07,"医療法人社団実会",,399,"東京都","多摩市","鶴牧２丁目２５番地１６ルースト唐木田１階",,13,224,2060034,,,,,,,2024-03-07,1,,,,,"ミノリカイ",0
79,1012701001539,01,1,2024-03-07,2015-10-05,"株式会社ダイユー",,301,"東京都","東村山市","栄町１丁目１８番地２",,13,213,1890013,,,,,,,2015-10-05,1,,,,,"ダイユー",0
80,1012803001255,01,1,2024-03-07,2015-10-05,"合同会社アール",,305,"東京都","昭島市","玉川町４丁目１２番１３号巴荘１号室",,13,207,1960034,,,,,,,2015-10-05,1,,,,,"アール",0
81,1013102002903,12,0,2024-03-07,2024-03-01,"有限会社高橋屋",,302,"東京都","西多摩郡瑞穂町","大字箱根ケ崎１４０番地１",,13,303,1901221,,,,,,,2015-10-05,1,,,,,"タカハシヤ",0
82,1020001000194,01,1,2024-03-07,2015-10-05,"株式会社ジーピーエス",,301,"東京都","新宿区","大久保２丁目１番３号",,13,104,1690072,,,,,,,2015-10-05,1,,,,,"ジーピーエス",0
83,1020001025902,12,0,2024-03-07,2024-02-29,"株式会社カサハラフーズ",,301,"神奈川県","横浜市中区","山手町２２０番地４",,14,104,2310862,,,,,,,2015-10-05,1,,,,,"カサハラフーズ",0
84,1020001049653,12,0,2024-03-07,2024-03-01,"株式会社アイマックス",,301,"神奈川県","横浜市港北区","新横浜３丁目６番地１２－９０６号",,14,109,2220033,,,,,,,2015-10-05,1,,,,,"アイマックス",0
85,1020001109639,01,1,2024-03-07,2015-10-05,"株式会社カリタス",,301,"神奈川県","川崎市麻生区","王禅寺東２丁目２３番４号",,14,137,2150018,,,,,,,2015-10-05,0,,,,,"カリタス",0
86,1020001109639,71,1,2024-03-07,2016-03-03,"株式会社カリタス",,301,"神奈川県","川崎市麻生区","王禅寺東２丁目２３番４号",,14,137,2150018,,,,,,"平成２８年２月１日川崎市麻生区王禅寺東二丁目２３番４号有限会社和孝（5020002106615）を合併",2015-10-05,0,,,,,"カリタス",0
87,1020001109639,12,1,2024-03-07,2016-03-18,"株式会社カリタス",,301,"東京都","港区","南青山２丁目７番２３号",,13,103,1070062,,,,,,,2015-10-05,1,,,,,"カリタス",0
88,1020001149734,12,0,2024-03-07,2024-03-04,"株式会社長江産業",,301,"神奈川県","横浜市西区","南浅間町３３番地７－６０１号",,14,103,2200074,,,,,,,2023-01-13,1,,,,,"ナガエサンギョウ",0
89,1020001156020,01,0,2024-03-07,2024-03-07,"Ｆｒｏｚｅｎ株式会社",,301,"神奈川県","横浜市南区","庚台７めぐみ荘２０２",,14,105,2320008,,,,,,,2024-03-07,1,,,,,"フローズン",0
90,1020001156078,01,0,2024-03-07,2024-03-07,"株式会社Ｒ２ＳＪ",,301,"神奈川県","横浜市金沢区","釜利谷東３丁目４０番８号",,14,108,2360042,,,,,,,2024-03-07,1,,,,,"アールツーエスジェイ",0
91,1020001156136,01,0,2024-03-07,2024-03-07,"株式会社共栄管工",,301,"神奈川県","横浜市鶴見区","上末吉５丁目１８番１３号",,14,101,2300011,,,,,,,2024-03-07,1,,,,,"キョウエイカンコウ",0
92,1020003016833,21,0,2024-03-07,2024-02-27,"Ｔｏｍｏｋｏ　Ｋｕｒｏｓｅ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ａｄｖｉｓｏｒｙ合同会社",,305,"神奈川県","横浜市中区","花咲町１丁目４８番３号ロゼ桜木町４０６",,14,104,2310063,,,2024-02-27,01,,,2019-10-30,1,,,,,"トモコクロセインターナショナルアドバイザリー",0
93,1020003023986,21,0,2024-03-07,2024-03-04,"合同会社ｄｉｔ",,305,"神奈川県","横浜市港北区","日吉５丁目６番２４号クレール日吉３０２",,14,109,2230061,,,2024-03-04,01,,,2023-06-02,1,,,,,"ディット",0
94,1020003025677,01,0,2024-03-07,2024-03-07,"合同会社ミヤケモータース",,305,"神奈川県","川崎市中原区","木月大町９番６－１号",,14,133,2110031,,,,,,,2024-03-07,1,,,,,"ミヤケモータース",0
95,1020005001445,21,0,2024-03-07,2024-03-04,"医療法人社団川瀬医院",,399,"神奈川県","横浜市青葉区","田奈町４５番地６",,14,117,2270064,,,2024-03-04,01,,,2015-10-05,1,,,,,"カワセイイン",0
96,1021001046252,01,1,2024-03-07,2015-10-05,"株式会社エクシブ",,301,"神奈川県","愛甲郡愛川町","角田２３７２番地の１",,14,401,2430301,,,,,,,2015-10-05,0,,,,,"エクシブ",0
97,1021001046252,11,1,2024-03-07,2024-02-28,"株式会社星定農園",,301,"神奈川県","愛甲郡愛川町","角田２３７２番地の１",,14,401,2430301,,,,,,,2015-10-05,0,,,,,"ホシサダノノウエン",0
98,1021001046252,12,0,2024-03-07,2024-02-28,"株式会社星定農園",,301,"群馬県","桐生市","黒保根町下田沢６２４",,10,203,3760144,,,,,,,2015-10-05,1,,,,,"ホシサダノノウエン",0
99,1021002032169,01,1,2024-03-07,2015-10-05,"有限会社成和電気",,302,"神奈川県","厚木市","下川入５０番地の２",,14,212,2430206,,,,,,,2015-10-05,0,,,,,"セイワデンキ",0
100,1021002032169,12,1,2024-03-07,2017-06-27,"有限会社成和電気",,302,"神奈川県","厚木市","妻田北３丁目３６番１３号",,14,212,2430812,,,,,,,2015-10-05,1,,,,,"セイワデンキ",0
101,1021003014224,01,0,2024-03-07,2024-03-07,"合同会社絵本と子どもの未来を考える会",,305,"神奈川県","平塚市","明石町２８番１５号",,14,203,2540042,,,,,,,2024-03-07,1,,,,,"エホントコドモノミライヲカンガエルカイ",0
102,1021003014232,01,0,2024-03-07,2024-03-07,"合同会社セットアップ",,305,"神奈川県","藤沢市","石川６５０番地の１８",,14,205,2520815,,,,,,,2024-03-07,1,,,,,"セットアップ",0
103,1030001100919,01,1,2024-03-07,2015-10-05,"サンライズ株式会社",,301,"埼玉県","さいたま市南区","文蔵２丁目１７番６号",,11,108,3360025,,,,,,,2015-10-05,1,,,,,"サンライズ",0
104,1030001117434,12,0,2024-03-07,2024-02-28,"株式会社ゼストネーションジャパン",,301,"群馬県","高崎市","小八木町２００８－５－５０３号",,10,202,3700071,,,,,,,2016-11-30,1,,,,,"ゼストネーションジャパン",0
105,1030001135535,12,0,2024-03-07,2024-03-01,"株式会社輝幸",,301,"埼玉県","川口市","大字赤井１１７３番地の３０",,11,203,3340073,,,,,,,2020-03-12,1,,,,,"キコウ",0
106,1030001137275,12,0,2024-03-07,2024-03-05,"株式会社エム＆ワイ",,301,"埼玉県","蓮田市","末広２丁目３番１７号",,11,238,3490124,,,,,,,2020-07-10,1,,,,,"エムアンドワイ",0
107,1030001158890,01,0,2024-03-07,2024-03-07,"株式会社ラッキーオーラ",,301,"埼玉県","飯能市","柳町７番１０号ＫＩＶ商会館飯能Ａ号室",,11,209,3570035,,,,,,,2024-03-07,1,,,,,"ラッキーオーラ",0
108,1030001159063,01,0,2024-03-07,2024-03-07,"ＣＭＳ　ＴＲＡＮＳ　ＬＩＮＥＳ株式会社",,301,"埼玉県","さいたま市緑区","東浦和４丁目１番地２５",,11,109,3360926,,,,,,,2024-03-07,1,,,,,"シーエムエストランスラインズ",0
109,1030001159088,01,0,2024-03-07,2024-03-07,"株式会社ＨＯＭＩＥＳ",,301,"埼玉県","さいたま市大宮区","三橋４丁目９０２番地２",,11,103,3300856,,,,,,,2024-03-07,1,,,,,"ホーミーズ",0
110,1030001159096,01,0,2024-03-07,2024-03-07,"日本東盈株式会社",,301,"埼玉県","戸田市","川岸１丁目４番８－１１２号",,11,224,3350015,,,,,,,2024-03-07,1,,,,,"ニホントウエイ",0
111,1030001159113,01,0,2024-03-07,2024-03-07,"株式会社ＭＯＲＩ内装",,301,"埼玉県","川口市","領家１丁目８番１４号",,11,203,3320004,,,,,,,2024-03-07,1,,,,,"モリナイソウ",0
112,1030002019902,21,0,2024-03-07,2024-03-04,"有限会社海清",,302,"埼玉県","さいたま市見沼区","島町１１８３番地",,11,104,3370006,,,2024-03-04,01,,,2015-10-05,1,,,,,"カイセイ",0
113,1030003010075,01,1,2024-03-07,2017-03-22,"合同会社レグルス",,305,"埼玉県","南埼玉郡宮代町","字道佛３０８（１１－４号）",,11,442,3450811,,,,,,,2017-03-22,0,,,,,"レグルス",0
114,1030003010075,12,1,2024-03-07,2018-10-11,"合同会社レグルス",,305,"埼玉県","南埼玉郡宮代町","道佛３丁目１７番２３号",,11,442,3450811,,,,,,,2017-03-22,0,,,,,"レグルス",0
115,1030003010075,12,1,2024-03-07,2022-08-22,"合同会社レグルス",,305,"埼玉県","南埼玉郡宮代町","字東２３１番地５",,11,442,3450814,,,,,,,2017-03-22,0,,,,,"レグルス",0
116,1030003010075,12,1,2024-03-07,2024-01-29,"合同会社レグルス",,305,"千葉県","千葉市中央区","末広４丁目１番５ー１０２号",,12,101,2600843,,,,,,,2017-03-22,1,,,,,"レグルス",0
117,1030003023770,01,0,2024-03-07,2024-03-07,"秋合同会社",,305,"埼玉県","川口市","西川口１丁目２０－１吉岡ビル３０２",,11,203,3320021,,,,,,,2024-03-07,1,,,,,"アキ",0
118,1030005021574,01,0,2024-03-07,2024-03-07,"弁護士法人九重法律事務所",,399,"埼玉県","さいたま市浦和区","常盤１０丁目９－１４斎藤ビル２階",,11,107,3300061,,,,,,,2024-03-07,1,,,,,"ココノエホウリツジムショ",0
119,1040001003988,01,1,2024-03-07,2015-10-05,"株式会社泰興",,301,"千葉県","千葉市中央区","神明町２２番地７",,12,101,2600022,,,,,,,2015-10-05,1,,,,,"タイコウ",0
120,1040001013054,21,0,2024-03-07,2024-03-04,"株式会社関東興機",,301,"千葉県","千葉市若葉区","若松町５３１番地９７",,12,104,2640021,,,2024-03-04,01,,,2015-10-05,1,,,,,"カントウコウキ",0
