23,1010401000514,21,0,2026-01-28,2026-01-28,"株式会社アイシーエスインターエクセレンス",,301,"東京都","港区","元赤坂１丁目１番７号",,13,103,1070051,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
24,1010401000555,21,0,2026-01-28,2026-01-28,"株式会社アイスト・コーポレーション",,301,"東京都","港区","六本木５丁目１１番２０号",,13,103,1060032,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
25,1010401000687,21,0,2026-01-28,2026-01-28,"アウトジャパン株式会社",,301,"東京都","港区","新橋５丁目２３番７号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
26,1010401000695,21,0,2026-01-28,2026-01-28,"株式会社アイテックス",,301,"東京都","港区","南青山１丁目１５番１５号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
27,1010401000869,21,0,2026-01-28,2026-01-28,"アーバンライフ・サービス株式会社",,301,"東京都","港区","新橋４丁目２７番６号いちごビル３Ｆ",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
28,1010401001033,21,0,2026-01-28,2026-01-28,"株式会社アイロム",,301,"東京都","港区","六本木３丁目１番２９号",,13,103,1060032,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
29,1010401001066,21,0,2026-01-28,2026-01-28,"株式会社アクア・ラボ・アトラス",,301,"東京都","港区","芝大門２丁目３番７号",,13,103,1050012,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
30,1010401001306,21,0,2026-01-28,2026-01-28,"株式会社アズコム",,301,"東京都","港区","新橋４丁目２２番１号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
31,1010401001462,21,0,2026-01-28,2026-01-28,"麻布プロセス株式会社",,301,"東京都","港区","東麻布２丁目２９番８号",,13,103,1060044,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
32,1010401002139,21,0,2026-01-28,2026-01-28,"株式会社アルゴン",,301,"東京都","港区","赤坂５丁目３番１０号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
33,1010401002147,21,0,2026-01-28,2026-01-28,"株式会社アルコ・インターナシヨナル",,301,"東京都","港区","南青山７丁目１４番３号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
34,1010401002238,21,0,2026-01-28,2026-01-28,"株式会社アルテジャパン",,301,"東京都","港区","六本木６丁目８番２９号",,13,103,1060032,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
35,1010401002254,21,0,2026-01-28,2026-01-28,"株式会社アルバ",,301,"東京都","港区","北青山２丁目９番１２号",,13,103,1070061,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
36,1010401002337,21,0,2026-01-28,2026-01-28,"周和貿易株式会社",,301,"東京都","港区","新橋６丁目１３番５号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
37,1010401002502,21,0,2026-01-28,2026-01-28,"株式会社イエッサー",,301,"東京都","港区","赤坂９丁目５番２６号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
38,1010401002675,21,0,2026-01-28,2026-01-28,"石田商事株式会社",,301,"東京都","港区","東麻布２丁目４番６号",,13,103,1060044,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
39,1010401002832,21,0,2026-01-28,2026-01-28,"株式会社イデ・インターナショナル",,301,"東京都","港区","虎ノ門５丁目１２番１２号",,13,103,1050001,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
40,1010401002907,21,0,2026-01-28,2026-01-28,"株式会社インターモトセンター",,301,"東京都","港区","白金１丁目２９番地９号",,13,103,1080072,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
41,1010401003228,21,0,2026-01-28,2026-01-28,"イメージ・コミュニケーション株式会社",,301,"東京都","港区","新橋５丁目１４番４号新倉ビル",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
42,1010401003285,21,0,2026-01-28,2026-01-28,"株式会社イモビリエ・デン",,301,"東京都","港区","白金１丁目２番３号",,13,103,1080072,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
43,1010401003319,21,0,2026-01-28,2026-01-28,"株式会社イリス",,301,"東京都","港区","赤坂２丁目１５番４号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
44,1010401003517,21,0,2026-01-28,2026-01-28,"株式会社ヴイクトリー",,301,"東京都","港区","元麻布１丁目２番１３号",,13,103,1060046,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
45,1010401003748,21,0,2026-01-28,2026-01-28,"ウッドベル興産株式会社",,301,"東京都","港区","赤坂６丁目１５番１号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
46,1010401003764,21,0,2026-01-28,2026-01-28,"株式会社うな若",00050584,301,"東京都","港区","西新橋２丁目１５番１２号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
47,1010401003905,21,0,2026-01-28,2026-01-28,"エー・アンド・シー株式会社",,301,"東京都","港区","西新橋３丁目４番１号ＭＹビル６階",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
48,1010401004630,21,0,2026-01-28,2026-01-28,"エステ六本木株式会社",,301,"東京都","港区","六本木７丁目１８番１３号",,13,103,1060032,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
49,1010401005059,21,0,2026-01-28,2026-01-28,"株式会社エフアイエス",,301,"東京都","港区","芝大門２丁目７番１号",,13,103,1050012,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
50,1010401005257,21,0,2026-01-28,2026-01-28,"株式会社エム・インターナショナル",,301,"東京都","港区","麻布十番１丁目３番地８－４０１",,13,103,1060045,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
51,1010401005364,21,0,2026-01-28,2026-01-28,"株式会社エムケイ・ムジカ",,301,"東京都","港区","北青山３丁目２番７号",,13,103,1070061,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
52,1010401005455,21,0,2026-01-28,2026-01-28,"エミスフェリ・ジャパン株式会社",,301,"東京都","港区","東麻布３丁目８番２号",,13,103,1060044,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
53,1010401005538,21,0,2026-01-28,2026-01-28,"株式会社エルアンドピー",,301,"東京都","港区","西麻布３丁目６番９号",,13,103,1060031,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
54,1010401005769,21,0,2026-01-28,2026-01-28,"株式会社オークマン",,301,"東京都","港区","麻布台１丁目９番２０号",,13,103,1060041,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
55,1010401006453,21,0,2026-01-28,2026-01-28,"株式会社オルウェイズ",,301,"東京都","港区","芝２丁目１７番１０－６０２号",,13,103,1050014,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
56,1010401006635,21,0,2026-01-28,2026-01-28,"株式会社環境設計エンタープライズ",,301,"東京都","港区","虎ノ門２丁目８番１０号１５森ビル",,13,103,1050001,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
57,1010401006701,21,0,2026-01-28,2026-01-28,"華進商事株式会社",,301,"東京都","港区","西新橋２丁目２３番２号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
58,1010401006742,21,0,2026-01-28,2026-01-28,"株式会社霞が関通信社",,301,"東京都","港区","芝大門２丁目９番１９号",,13,103,1050012,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
59,1010401006899,21,0,2026-01-28,2026-01-28,"株式会社オリエント二十一",,301,"東京都","港区","赤坂９丁目６番２６号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
60,1010401006973,21,0,2026-01-28,2026-01-28,"株式会社オリエンタルコーポレーション",,301,"東京都","港区","南青山７丁目８番８号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
61,1010401007039,21,0,2026-01-28,2026-01-28,"株式会社界コーポレーション",,301,"東京都","港区","南青山５丁目１番３号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
62,1010401007096,21,0,2026-01-28,2026-01-28,"株式会社叶建築設計事務所",,301,"東京都","港区","新橋４丁目３番１１号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
63,1010401007105,21,0,2026-01-28,2026-01-28,"株式会社カネコ",,301,"東京都","港区","麻布十番１丁目２番５号",,13,103,1060045,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
64,1010401007220,21,0,2026-01-28,2026-01-28,"株式会社カンパニーラインジヤパン",,301,"東京都","港区","赤坂２丁目１２番２０号５０１",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
65,1010401007534,21,0,2026-01-28,2026-01-28,"紀尾井商事株式会社",,301,"東京都","港区","赤坂４丁目８番６号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
66,1010401007591,21,0,2026-01-28,2026-01-28,"菊川製本株式会社",,301,"東京都","港区","西新橋２丁目１７番７号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
67,1010401007897,21,0,2026-01-28,2026-01-28,"株式会社京都",,301,"東京都","港区","新橋３丁目８番５号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
68,1010401008012,21,0,2026-01-28,2026-01-28,"株式会社キャピタルインベストメント",,301,"東京都","港区","赤坂３丁目２番６号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
69,1010401008094,21,0,2026-01-28,2026-01-28,"株式会社キリスタジオ",,301,"東京都","港区","麻布十番２丁目１９番７号ハイライトコーポ５０１号",,13,103,1060045,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
70,1010401008193,21,0,2026-01-28,2026-01-28,"株式会社協立リース",,301,"東京都","港区","新橋２丁目４番２号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
71,1010401008227,21,0,2026-01-28,2026-01-28,"共栄装飾株式会社",,301,"東京都","港区","芝２丁目１８番２号",,13,103,1050014,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
72,1010401008318,21,0,2026-01-28,2026-01-28,"株式会社キヨクトーインターナシヨナル",,301,"東京都","港区","新橋６丁目１２番５号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
73,1010401008607,21,0,2026-01-28,2026-01-28,"株式会社グローバルグリーンシステム",,301,"東京都","港区","芝２丁目１６番５号",,13,103,1050014,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
74,1010401008929,21,0,2026-01-28,2026-01-28,"株式会社呉山貿易商社",,301,"東京都","港区","虎ノ門１丁目１番１２号虎ノ門ビル",,13,103,1050001,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
75,1010401009233,21,0,2026-01-28,2026-01-28,"株式会社ケイツ・コーポレーション",,301,"東京都","港区","赤坂８丁目４番７号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
76,1010401009373,21,0,2026-01-28,2026-01-28,"株式会社建産",,301,"東京都","港区","麻布台１丁目３番４号",,13,103,1060041,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
77,1010401009448,21,0,2026-01-28,2026-01-28,"株式会社建築研究所モノリス",,301,"東京都","港区","新橋２丁目２番２号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
78,1010401009704,21,0,2026-01-28,2026-01-28,"麹町信用保証株式会社",,301,"東京都","港区","南青山２丁目１２番１２号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
79,1010401009836,21,0,2026-01-28,2026-01-28,"株式会社コア・ブレイン",,301,"東京都","港区","南青山４丁目８番２１号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
80,1010401009877,21,0,2026-01-28,2026-01-28,"株式会社廣洋堂ラインベルテック",,301,"東京都","港区","南青山２丁目２番１５号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
81,1010401010050,21,0,2026-01-28,2026-01-28,"株式会社こくりこ",,301,"東京都","港区","西新橋１丁目３番１２号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
82,1010401010273,21,0,2026-01-28,2026-01-28,"五大陸通商株式会社",,301,"東京都","港区","新橋６丁目１１番３号第３吉田ビル",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
83,1010401010439,21,0,2026-01-28,2026-01-28,"株式会社コモディータ",,301,"東京都","港区","白金台３丁目１８番１２号",,13,103,1080071,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
84,1010401010538,21,0,2026-01-28,2026-01-28,"株式会社伍陽設計",,301,"東京都","港区","西麻布４丁目１番１－９１１号",,13,103,1060031,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
85,1010401010678,21,0,2026-01-28,2026-01-28,"株式会社国際情報文化研究所",,301,"東京都","港区","六本木４丁目１番９号",,13,103,1060032,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
86,1010401010769,21,0,2026-01-28,2026-01-28,"株式会社サンアーキテクト",,301,"東京都","港区","新橋２丁目１０番５号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
87,1010401010868,21,0,2026-01-28,2026-01-28,"株式会社サン・アソシエイツ",,301,"東京都","港区","西麻布３丁目２番５号",,13,103,1060031,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
88,1010401011098,21,0,2026-01-28,2026-01-28,"株式会社三角商事",,301,"東京都","港区","西麻布４丁目５番８号",,13,103,1060031,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
89,1010401011115,21,0,2026-01-28,2026-01-28,"栄山地所株式会社",,301,"東京都","港区","赤坂３丁目１１番１４号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
90,1010401011239,21,0,2026-01-28,2026-01-28,"株式会社サム建築研究所",,301,"東京都","港区","南青山２丁目１４番１８号－２０１",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
91,1010401011387,21,0,2026-01-28,2026-01-28,"三通株式会社",,301,"東京都","港区","白金台３丁目１６番８号",,13,103,1080071,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
92,1010401011890,21,0,2026-01-28,2026-01-28,"株式会社サワフジ",,301,"東京都","港区","西麻布４丁目７番１８号",,13,103,1060031,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
93,1010401012204,21,0,2026-01-28,2026-01-28,"株式会社ジェイ・エス",,301,"東京都","港区","赤坂７丁目６番４３号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
94,1010401012261,21,0,2026-01-28,2026-01-28,"株式会社ジー・エー・デザイン",,301,"東京都","港区","赤坂４丁目９番１９号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
95,1010401012625,21,0,2026-01-28,2026-01-28,"ジー．ケイ．エンジニヤーズ株式会社",,301,"東京都","港区","三田３丁目１４番１３号",,13,103,1080073,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
96,1010401012666,21,0,2026-01-28,2026-01-28,"株式会社ジー・ジー・エフ",,301,"東京都","港区","新橋６丁目３番８号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
97,1010401012724,21,0,2026-01-28,2026-01-28,"株式会社シー・ツー・インターナショナル・アドバタイジング",,301,"東京都","港区","南青山６丁目３番１１号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
98,1010401012864,21,0,2026-01-28,2026-01-28,"シェビニオンジャポン株式会社",,301,"東京都","港区","虎ノ門３丁目１０番４号虎ノ門ガーデン３１３号室",,13,103,1050001,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
99,1010401013111,21,0,2026-01-28,2026-01-28,"株式会社人材サーチセンター",,301,"東京都","港区","西新橋１丁目１４番７号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
100,1010401013185,21,0,2026-01-28,2026-01-28,"株式会社システム技研",,301,"東京都","港区","赤坂４丁目９番１９号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
101,1010401013210,21,0,2026-01-28,2026-01-28,"株式会社システムズ・フオーカス",,301,"東京都","港区","南青山１丁目１５番１９－４０６号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
102,1010401013350,21,0,2026-01-28,2026-01-28,"株式会社シンドバッド",,301,"東京都","港区","南青山４丁目１番１号セントラル第２青山３０１号",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
103,1010401013961,21,0,2026-01-28,2026-01-28,"株式会社シヨウリン",,301,"東京都","港区","赤坂６丁目１９番４号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
104,1010401014076,21,0,2026-01-28,2026-01-28,"株式会社写真工房",,301,"東京都","港区","新橋５丁目３１番４号ヨシカネビル３階",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
105,1010401014828,21,0,2026-01-28,2026-01-28,"株式会社スカイホーム",,301,"東京都","港区","赤坂６丁目７番１４号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
106,1010401014877,21,0,2026-01-28,2026-01-28,"数寄屋橋開発株式会社",,301,"東京都","港区","東麻布２丁目２番３号",,13,103,1060044,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
107,1010401014943,21,0,2026-01-28,2026-01-28,"株式会社ストーンクラブ",,301,"東京都","港区","赤坂６丁目７番１４号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
108,1010401015017,21,0,2026-01-28,2026-01-28,"株式会社スタジオサイエンス",,301,"東京都","港区","赤坂４丁目１１番４号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
109,1010401015033,21,0,2026-01-28,2026-01-28,"株式会社スタジオドマーニ",,301,"東京都","港区","南青山４丁目１５番２４号リエール南青山",,13,103,1070062,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
110,1010401015363,21,0,2026-01-28,2026-01-28,"株式会社鈴木商店",,301,"東京都","港区","新橋２丁目１３番５号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
111,1010401015371,21,0,2026-01-28,2026-01-28,"株式会社スズキ・ミート",,301,"東京都","港区","白金台２丁目２３番１号",,13,103,1080071,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
112,1010401015586,21,0,2026-01-28,2026-01-28,"誠和興産株式会社",,301,"東京都","港区","赤坂３丁目１２番２号慶和ビル３階",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
113,1010401015735,21,0,2026-01-28,2026-01-28,"株式会社全秀興産",,301,"東京都","港区","赤坂５丁目４番８号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
114,1010401015768,21,0,2026-01-28,2026-01-28,"株式会社センターイースト",,301,"東京都","港区","芝公園２丁目９番３号",,13,103,1050011,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
115,1010401015850,21,0,2026-01-28,2026-01-28,"セントラル水産株式会社",,301,"東京都","港区","西新橋３丁目１４番５号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
116,1010401015859,21,0,2026-01-28,2026-01-28,"セントラル通商株式会社",,301,"東京都","港区","西新橋３丁目１４番５号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
117,1010401015875,21,0,2026-01-28,2026-01-28,"株式会社セナ",,301,"東京都","港区","赤坂６丁目１３番１９号３０５",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
118,1010401015958,21,0,2026-01-28,2026-01-28,"株式会社セブンツー",,301,"東京都","港区","三田１丁目２番１８号ＴＴＤビル９階",,13,103,1080073,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
119,1010401016056,21,0,2026-01-28,2026-01-28,"株式会社創研",,301,"東京都","港区","赤坂３丁目２番６号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
120,1010401016551,21,0,2026-01-28,2026-01-28,"株式会社大進設備",,301,"東京都","港区","高輪２丁目１６番４４号",,13,103,1080074,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
121,1010401016758,21,0,2026-01-28,2026-01-28,"台朋食品株式会社",00050623,301,"東京都","港区","港南４丁目７番５９号",,13,103,1080075,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
122,1010401017426,21,0,2026-01-28,2026-01-28,"株式会社タワーズコーポレーション",,301,"東京都","港区","新橋２丁目２番６号高津戸ビル",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
123,1010401017525,21,0,2026-01-28,2026-01-28,"第一汽船株式会社",,301,"東京都","港区","芝２丁目５番８号",,13,103,1050014,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
124,1010401017649,21,0,2026-01-28,2026-01-28,"株式会社地域生活情報センター",,301,"東京都","港区","高輪２丁目１２番１３号",,13,103,1080074,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
125,1010401017715,21,0,2026-01-28,2026-01-28,"株式会社千原インターナシヨナル",,301,"東京都","港区","西新橋２丁目２４番の６号",,13,103,1050003,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
126,1010401017830,21,0,2026-01-28,2026-01-28,"株式会社千代田総合研究所",,301,"東京都","港区","六本木６丁目８番１７－５０４号",,13,103,1060032,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
127,1010401017954,21,0,2026-01-28,2026-01-28,"株式会社グローバルネットワーク",,301,"東京都","港区","赤坂２丁目１７番４４号",,13,103,1070052,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
128,1010401018036,21,0,2026-01-28,2026-01-28,"株式会社翼プロダクション",,301,"東京都","港区","新橋３丁目１６番２号",,13,103,1050004,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
129,1010401018548,21,0,2026-01-28,2026-01-28,"株式会社テクサインターナショナルコーポレーション",,301,"東京都","港区","南麻布４丁目１１番２２号南麻布Ｔ＆Ｆビル８階",,13,103,1060047,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
130,1010401018639,21,0,2026-01-28,2026-01-28,"株式会社テクノプラザ",,301,"東京都","港区","浜松町２丁目７番１４号",,13,103,1050013,,,2026-01-28,21,,,2015-10-05,1,,,,,,0
